index,code,date,token,token_7,close_b1,close_b2,close_b3
沪深300,sh000300,2016-04-14,包含关系,包含关系,3261.38,3275.83,3272.21
沪深300,sh000300,2016-04-15,包含关系,包含关系,3275.83,3272.21,3228.4500000000003
沪深300,sh000300,2016-04-18,跌涨跌_诱多,转折,3272.21,3228.4500000000003,3238.3
沪深300,sh000300,2016-04-19,涨跌涨_假突破,转折,3228.4500000000003,3238.3,3181.03
沪深300,sh000300,2016-04-20,底分型,底分型,3238.3,3181.03,3160.6
沪深300,sh000300,2016-04-21,包含关系,包含关系,3181.03,3160.6,3174.9
沪深300,sh000300,2016-04-22,涨跌涨,转折,3160.6,3174.9,3162.03
沪深300,sh000300,2016-04-25,底分型,底分型,3174.9,3162.03,3179.16
沪深300,sh000300,2016-04-26,涨跌涨,转折,3162.03,3179.16,3165.92
沪深300,sh000300,2016-04-27,顶分型,顶分型,3179.16,3165.92,3160.58
沪深300,sh000300,2016-04-28,底分型,底分型,3165.92,3160.58,3156.75
沪深300,sh000300,2016-04-29,包含关系,包含关系,3160.58,3156.75,3213.54
沪深300,sh000300,2016-05-03,涨跌涨,转折,3156.75,3213.54,3209.46
沪深300,sh000300,2016-05-04,顶分型,顶分型,3213.54,3209.46,3213.92
沪深300,sh000300,2016-05-05,涨跌涨_假突破,转折,3209.46,3213.92,3130.35
沪深300,sh000300,2016-05-06,简单下跌,方向,3213.92,3130.35,3065.62
沪深300,sh000300,2016-05-09,底分型,底分型,3130.35,3065.62,3069.11
沪深300,sh000300,2016-05-10,包含关系,包含关系,3065.62,3069.11,3082.81
沪深300,sh000300,2016-05-11,顶分型,顶分型,3069.11,3082.81,3090.14
沪深300,sh000300,2016-05-12,底分型,底分型,3082.81,3090.14,3074.94
沪深300,sh000300,2016-05-13,顶分型,顶分型,3090.14,3074.94,3095.31
沪深300,sh000300,2016-05-16,底分型,底分型,3074.94,3095.31,3086.02
沪深300,sh000300,2016-05-17,顶分型,顶分型,3095.31,3086.02,3068.04
沪深300,sh000300,2016-05-18,底分型,底分型,3086.02,3068.04,3062.5
沪深300,sh000300,2016-05-19,顶分型,顶分型,3068.04,3062.5,3078.2200000000003
沪深300,sh000300,2016-05-20,底分型,底分型,3062.5,3078.2200000000003,3087.2200000000003
沪深300,sh000300,2016-05-23,顶分型,顶分型,3078.2200000000003,3087.2200000000003,3063.56
沪深300,sh000300,2016-05-24,底分型,底分型,3087.2200000000003,3063.56,3059.23
沪深300,sh000300,2016-05-25,顶分型,顶分型,3063.56,3059.23,3064.21
沪深300,sh000300,2016-05-26,底分型,底分型,3059.23,3064.21,3062.5
沪深300,sh000300,2016-05-27,跌涨跌_反转,转折,3064.21,3062.5,3066.71
沪深300,sh000300,2016-05-30,包含关系,包含关系,3062.5,3066.71,3169.56
沪深300,sh000300,2016-05-31,涨跌涨,转折,3066.71,3169.56,3160.55
沪深300,sh000300,2016-06-01,顶分型,顶分型,3169.56,3160.55,3167.1
沪深300,sh000300,2016-06-02,底分型,底分型,3160.55,3167.1,3189.33
沪深300,sh000300,2016-06-03,顶分型,顶分型,3167.1,3189.33,3178.79
沪深300,sh000300,2016-06-06,包含关系,包含关系,3189.33,3178.79,3177.05
沪深300,sh000300,2016-06-07,简单下跌,方向,3178.79,3177.05,3163.9900000000002
沪深300,sh000300,2016-06-08,简单下跌,方向,3177.05,3163.9900000000002,3066.34
沪深300,sh000300,2016-06-13,跌涨跌_诱多,转折,3163.9900000000002,3066.34,3075.98
沪深300,sh000300,2016-06-14,简单上涨,方向,3066.34,3075.98,3116.37
沪深300,sh000300,2016-06-15,包含关系,包含关系,3075.98,3116.37,3094.67
沪深300,sh000300,2016-06-16,包含关系,包含关系,3116.37,3094.67,3110.36
沪深300,sh000300,2016-06-17,顶分型,顶分型,3094.67,3110.36,3112.67
沪深300,sh000300,2016-06-20,底分型,底分型,3110.36,3112.67,3106.32
沪深300,sh000300,2016-06-21,顶分型,顶分型,3112.67,3106.32,3133.96
沪深300,sh000300,2016-06-22,底分型,底分型,3106.32,3133.96,3117.32
沪深300,sh000300,2016-06-23,包含关系,包含关系,3133.96,3117.32,3077.16
沪深300,sh000300,2016-06-24,包含关系,包含关系,3117.32,3077.16,3120.54
沪深300,sh000300,2016-06-27,包含关系,包含关系,3077.16,3120.54,3136.4
沪深300,sh000300,2016-06-28,简单上涨,方向,3120.54,3136.4,3151.39
沪深300,sh000300,2016-06-29,简单上涨,方向,3136.4,3151.39,3153.92
沪深300,sh000300,2016-06-30,简单上涨,方向,3151.39,3153.92,3154.2000000000003
沪深300,sh000300,2016-07-01,简单上涨,方向,3153.92,3154.2000000000003,3204.7000000000003
沪深300,sh000300,2016-07-04,包含关系,包含关系,3154.2000000000003,3204.7000000000003,3207.38
沪深300,sh000300,2016-07-05,简单上涨,方向,3204.7000000000003,3207.38,3216.8
沪深300,sh000300,2016-07-06,包含关系,包含关系,3207.38,3216.8,3209.9500000000003
沪深300,sh000300,2016-07-07,顶分型,顶分型,3216.8,3209.9500000000003,3192.28
沪深300,sh000300,2016-07-08,底分型,底分型,3209.9500000000003,3192.28,3203.33
沪深300,sh000300,2016-07-11,简单上涨,方向,3192.28,3203.33,3273.1800000000003
沪深300,sh000300,2016-07-12,简单上涨,方向,3203.33,3273.1800000000003,3282.87
沪深300,sh000300,2016-07-13,顶分型,顶分型,3273.1800000000003,3282.87,3276.76
沪深300,sh000300,2016-07-14,底分型,底分型,3282.87,3276.76,3276.28
沪深300,sh000300,2016-07-15,顶分型,顶分型,3276.76,3276.28,3262.02
沪深300,sh000300,2016-07-18,简单下跌,方向,3276.28,3262.02,3248.23
沪深300,sh000300,2016-07-19,底分型,底分型,3262.02,3248.23,3237.61
沪深300,sh000300,2016-07-20,包含关系,包含关系,3248.23,3237.61,3252.52
沪深300,sh000300,2016-07-21,顶分型,顶分型,3237.61,3252.52,3225.16
沪深300,sh000300,2016-07-22,跌涨跌_诱多,转折,3252.52,3225.16,3230.89
沪深300,sh000300,2016-07-25,底分型,底分型,3225.16,3230.89,3269.59
沪深300,sh000300,2016-07-26,涨跌涨_假突破,转折,3230.89,3269.59,3218.2400000000002
沪深300,sh000300,2016-07-27,包含关系,包含关系,3269.59,3218.2400000000002,3221.14
沪深300,sh000300,2016-07-28,包含关系,包含关系,3218.2400000000002,3221.14,3203.9300000000003
沪深300,sh000300,2016-07-29,包含关系,包含关系,3221.14,3203.9300000000003,3176.81
沪深300,sh000300,2016-08-01,底分型,底分型,3203.9300000000003,3176.81,3189.05
沪深300,sh000300,2016-08-02,包含关系,包含关系,3176.81,3189.05,3193.51
沪深300,sh000300,2016-08-03,简单上涨,方向,3189.05,3193.51,3201.29
沪深300,sh000300,2016-08-04,包含关系,包含关系,3193.51,3201.29,3205.11
沪深300,sh000300,2016-08-05,简单上涨,方向,3201.29,3205.11,3234.1800000000003
沪深300,sh000300,2016-08-08,包含关系,包含关系,3205.11,3234.1800000000003,3256.98
沪深300,sh000300,2016-08-09,涨跌涨,转折,3234.1800000000003,3256.98,3243.34
沪深300,sh000300,2016-08-10,简单下跌,方向,3256.98,3243.34,3233.36
沪深300,sh000300,2016-08-11,包含关系,包含关系,3243.34,3233.36,3294.23
沪深300,sh000300,2016-08-12,包含关系,包含关系,3233.36,3294.23,3393.42
沪深300,sh000300,2016-08-15,涨跌涨,转折,3294.23,3393.42,3378.25
沪深300,sh000300,2016-08-16,顶分型,顶分型,3393.42,3378.25,3373.05
沪深300,sh000300,2016-08-17,简单下跌,方向,3378.25,3373.05,3364.4900000000002
沪深300,sh000300,2016-08-18,包含关系,包含关系,3373.05,3364.4900000000002,3365.02
沪深300,sh000300,2016-08-19,涨跌涨_假突破,转折,3364.4900000000002,3365.02,3336.79
沪深300,sh000300,2016-08-22,跌涨跌_诱多,转折,3365.02,3336.79,3341.83
沪深300,sh000300,2016-08-23,涨跌涨_假突破,转折,3336.79,3341.83,3329.86
沪深300,sh000300,2016-08-24,简单下跌,方向,3341.83,3329.86,3308.9700000000003
沪深300,sh000300,2016-08-25,底分型,底分型,3329.86,3308.9700000000003,3307.09
沪深300,sh000300,2016-08-26,顶分型,顶分型,3308.9700000000003,3307.09,3307.78
沪深300,sh000300,2016-08-29,底分型,底分型,3307.09,3307.78,3311.9900000000002
沪深300,sh000300,2016-08-30,简单上涨,方向,3307.78,3311.9900000000002,3327.79
沪深300,sh000300,2016-08-31,顶分型,顶分型,3311.9900000000002,3327.79,3301.58
沪深300,sh000300,2016-09-01,跌涨跌_诱多,转折,3327.79,3301.58,3314.11
沪深300,sh000300,2016-09-02,底分型,底分型,3301.58,3314.11,3319.6800000000003
沪深300,sh000300,2016-09-05,简单上涨,方向,3314.11,3319.6800000000003,3342.63
沪深300,sh000300,2016-09-06,包含关系,包含关系,3319.6800000000003,3342.63,3340.82
沪深300,sh000300,2016-09-07,顶分型,顶分型,3342.63,3340.82,3339.56
沪深300,sh000300,2016-09-08,简单下跌,方向,3340.82,3339.56,3318.04
沪深300,sh000300,2016-09-09,包含关系,包含关系,3339.56,3318.04,3262.6
沪深300,sh000300,2016-09-12,底分型,底分型,3318.04,3262.6,3260.33
沪深300,sh000300,2016-09-13,包含关系,包含关系,3262.6,3260.33,3238.73
沪深300,sh000300,2016-09-14,底分型,底分型,3260.33,3238.73,3263.12
沪深300,sh000300,2016-09-19,涨跌涨,转折,3238.73,3263.12,3257.4
沪深300,sh000300,2016-09-20,跌涨跌_反转,转折,3263.12,3257.4,3266.64
沪深300,sh000300,2016-09-21,简单上涨,方向,3257.4,3266.64,3291.12
沪深300,sh000300,2016-09-22,顶分型,顶分型,3266.64,3291.12,3275.67
沪深300,sh000300,2016-09-23,简单下跌,方向,3291.12,3275.67,3220.28
沪深300,sh000300,2016-09-26,跌涨跌_诱多,转折,3275.67,3220.28,3240.75
沪深300,sh000300,2016-09-27,底分型,底分型,3220.28,3240.75,3230.89
沪深300,sh000300,2016-09-28,跌涨跌_反转,转折,3240.75,3230.89,3244.39
沪深300,sh000300,2016-09-29,简单上涨,方向,3230.89,3244.39,3253.28
沪深300,sh000300,2016-09-30,简单上涨,方向,3244.39,3253.28,3293.87
沪深300,sh000300,2016-10-10,简单上涨,方向,3253.28,3293.87,3306.56
沪深300,sh000300,2016-10-11,顶分型,顶分型,3293.87,3306.56,3300.01
沪深300,sh000300,2016-10-12,底分型,底分型,3306.56,3300.01,3302.65
沪深300,sh000300,2016-10-13,顶分型,顶分型,3300.01,3302.65,3305.85
沪深300,sh000300,2016-10-14,涨跌涨_假突破,转折,3302.65,3305.85,3277.88
沪深300,sh000300,2016-10-17,包含关系,包含关系,3305.85,3277.88,3321.33
沪深300,sh000300,2016-10-18,涨跌涨,转折,3277.88,3321.33,3316.2400000000002
沪深300,sh000300,2016-10-19,顶分型,顶分型,3321.33,3316.2400000000002,3318.6
沪深300,sh000300,2016-10-20,包含关系,包含关系,3316.2400000000002,3318.6,3327.7400000000002
沪深300,sh000300,2016-10-21,包含关系,包含关系,3318.6,3327.7400000000002,3367.58
沪深300,sh000300,2016-10-24,顶分型,顶分型,3327.7400000000002,3367.58,3367.4500000000003
沪深300,sh000300,2016-10-25,包含关系,包含关系,3367.58,3367.4500000000003,3354.8
沪深300,sh000300,2016-10-26,简单下跌,方向,3367.4500000000003,3354.8,3345.7000000000003
沪深300,sh000300,2016-10-27,底分型,底分型,3354.8,3345.7000000000003,3340.13
沪深300,sh000300,2016-10-28,顶分型,顶分型,3345.7000000000003,3340.13,3336.28
沪深300,sh000300,2016-10-31,底分型,底分型,3340.13,3336.28,3359.05
沪深300,sh000300,2016-11-01,顶分型,顶分型,3336.28,3359.05,3333.35
沪深300,sh000300,2016-11-02,跌涨跌_反转,转折,3359.05,3333.35,3365.08
沪深300,sh000300,2016-11-03,包含关系,包含关系,3333.35,3365.08,3354.17
沪深300,sh000300,2016-11-04,包含关系,包含关系,3365.08,3354.17,3356.59
沪深300,sh000300,2016-11-07,底分型,底分型,3354.17,3356.59,3371.12
沪深300,sh000300,2016-11-08,顶分型,顶分型,3356.59,3371.12,3353.05
沪深300,sh000300,2016-11-09,底分型,底分型,3371.12,3353.05,3390.61
沪深300,sh000300,2016-11-10,简单上涨,方向,3353.05,3390.61,3417.2200000000003
沪深300,sh000300,2016-11-11,简单上涨,方向,3390.61,3417.2200000000003,3430.25
沪深300,sh000300,2016-11-14,顶分型,顶分型,3417.2200000000003,3430.25,3429.87
沪深300,sh000300,2016-11-15,包含关系,包含关系,3430.25,3429.87,3429.59
沪深300,sh000300,2016-11-16,跌涨跌_反转,转折,3429.87,3429.59,3436.53
沪深300,sh000300,2016-11-17,包含关系,包含关系,3429.59,3436.53,3417.46
沪深300,sh000300,2016-11-18,跌涨跌_反转,转折,3436.53,3417.46,3441.11
沪深300,sh000300,2016-11-21,包含关系,包含关系,3417.46,3441.11,3468.36
沪深300,sh000300,2016-11-22,简单上涨,方向,3441.11,3468.36,3474.73
沪深300,sh000300,2016-11-23,简单上涨,方向,3468.36,3474.73,3488.7400000000002
沪深300,sh000300,2016-11-24,简单上涨,方向,3474.73,3488.7400000000002,3521.3
沪深300,sh000300,2016-11-25,包含关系,包含关系,3488.7400000000002,3521.3,3535.08
沪深300,sh000300,2016-11-28,简单上涨,方向,3521.3,3535.08,3564.04
沪深300,sh000300,2016-11-29,包含关系,包含关系,3535.08,3564.04,3538.0
沪深300,sh000300,2016-11-30,包含关系,包含关系,3564.04,3538.0,3565.04
沪深300,sh000300,2016-12-01,顶分型,顶分型,3538.0,3565.04,3528.9500000000003
沪深300,sh000300,2016-12-02,简单下跌,方向,3565.04,3528.9500000000003,3469.41
沪深300,sh000300,2016-12-05,简单下跌,方向,3528.9500000000003,3469.41,3459.15
沪深300,sh000300,2016-12-06,跌涨跌_反转,转折,3469.41,3459.15,3475.75
沪深300,sh000300,2016-12-07,底分型,底分型,3459.15,3475.75,3470.14
沪深300,sh000300,2016-12-08,跌涨跌_反转,转折,3475.75,3470.14,3493.7000000000003
沪深300,sh000300,2016-12-09,包含关系,包含关系,3470.14,3493.7000000000003,3409.1800000000003
沪深300,sh000300,2016-12-12,简单下跌,方向,3493.7000000000003,3409.1800000000003,3405.04
沪深300,sh000300,2016-12-13,底分型,底分型,3409.1800000000003,3405.04,3378.9500000000003
沪深300,sh000300,2016-12-14,包含关系,包含关系,3405.04,3378.9500000000003,3340.4300000000003
沪深300,sh000300,2016-12-15,底分型,底分型,3378.9500000000003,3340.4300000000003,3346.03
沪深300,sh000300,2016-12-16,包含关系,包含关系,3340.4300000000003,3346.03,3328.98
沪深300,sh000300,2016-12-19,简单下跌,方向,3346.03,3328.98,3309.06
沪深300,sh000300,2016-12-20,底分型,底分型,3328.98,3309.06,3338.54
沪深300,sh000300,2016-12-21,顶分型,顶分型,3309.06,3338.54,3335.67
沪深300,sh000300,2016-12-22,包含关系,包含关系,3338.54,3335.67,3307.6
沪深300,sh000300,2016-12-23,跌涨跌_诱多,转折,3335.67,3307.6,3322.4
沪深300,sh000300,2016-12-26,底分型,底分型,3307.6,3322.4,3316.39
沪深300,sh000300,2016-12-27,顶分型,顶分型,3322.4,3316.39,3301.89
沪深300,sh000300,2016-12-28,简单下跌,方向,3316.39,3301.89,3297.76
沪深300,sh000300,2016-12-29,底分型,底分型,3301.89,3297.76,3310.08
沪深300,sh000300,2016-12-30,简单上涨,方向,3297.76,3310.08,3342.23
沪深300,sh000300,2017-01-03,简单上涨,方向,3310.08,3342.23,3368.31
沪深300,sh000300,2017-01-04,涨跌涨,转折,3342.23,3368.31,3367.79
沪深300,sh000300,2017-01-05,顶分型,顶分型,3368.31,3367.79,3347.67
沪深300,sh000300,2017-01-06,跌涨跌_诱多,转折,3367.79,3347.67,3363.9
沪深300,sh000300,2017-01-09,底分型,底分型,3347.67,3363.9,3358.27
沪深300,sh000300,2017-01-10,顶分型,顶分型,3363.9,3358.27,3334.5
沪深300,sh000300,2017-01-11,简单下跌,方向,3358.27,3334.5,3317.62
沪深300,sh000300,2017-01-12,跌涨跌_诱多,转折,3334.5,3317.62,3319.91
沪深300,sh000300,2017-01-13,涨跌涨,转折,3317.62,3319.91,3319.4500000000003
沪深300,sh000300,2017-01-16,底分型,底分型,3319.91,3319.4500000000003,3326.36
沪深300,sh000300,2017-01-17,简单上涨,方向,3319.4500000000003,3326.36,3339.37
沪深300,sh000300,2017-01-18,顶分型,顶分型,3326.36,3339.37,3329.29
沪深300,sh000300,2017-01-19,包含关系,包含关系,3339.37,3329.29,3354.89
沪深300,sh000300,2017-01-20,简单上涨,方向,3329.29,3354.89,3364.08
沪深300,sh000300,2017-01-23,顶分型,顶分型,3354.89,3364.08,3364.4500000000003
沪深300,sh000300,2017-01-24,包含关系,包含关系,3364.08,3364.4500000000003,3375.9
沪深300,sh000300,2017-01-25,简单上涨,方向,3364.4500000000003,3375.9,3387.96
沪深300,sh000300,2017-01-26,顶分型,顶分型,3375.9,3387.96,3364.4900000000002
沪深300,sh000300,2017-02-03,跌涨跌_诱多,转折,3387.96,3364.4900000000002,3373.21
沪深300,sh000300,2017-02-06,涨跌涨,转折,3364.4900000000002,3373.21,3365.6800000000003
沪深300,sh000300,2017-02-07,跌涨跌_反转,转折,3373.21,3365.6800000000003,3383.29
沪深300,sh000300,2017-02-08,包含关系,包含关系,3365.6800000000003,3383.29,3396.29
沪深300,sh000300,2017-02-09,简单上涨,方向,3383.29,3396.29,3413.4900000000002
沪深300,sh000300,2017-02-10,简单上涨,方向,3396.29,3413.4900000000002,3436.27
沪深300,sh000300,2017-02-13,涨跌涨,转折,3413.4900000000002,3436.27,3435.8
沪深300,sh000300,2017-02-14,简单下跌,方向,3436.27,3435.8,3421.71
沪深300,sh000300,2017-02-15,包含关系,包含关系,3435.8,3421.71,3440.9300000000003
沪深300,sh000300,2017-02-16,包含关系,包含关系,3421.71,3440.9300000000003,3421.44
沪深300,sh000300,2017-02-17,跌涨跌_反转,转折,3440.9300000000003,3421.44,3471.39
沪深300,sh000300,2017-02-20,简单上涨,方向,3421.44,3471.39,3482.82
沪深300,sh000300,2017-02-21,顶分型,顶分型,3471.39,3482.82,3489.76
沪深300,sh000300,2017-02-22,包含关系,包含关系,3482.82,3489.76,3473.32
沪深300,sh000300,2017-02-23,包含关系,包含关系,3489.76,3473.32,3473.85
沪深300,sh000300,2017-02-24,涨跌涨_假突破,转折,3473.32,3473.85,3446.2200000000003
沪深300,sh000300,2017-02-27,跌涨跌_诱多,转折,3473.85,3446.2200000000003,3452.81
沪深300,sh000300,2017-02-28,底分型,底分型,3446.2200000000003,3452.81,3458.44
沪深300,sh000300,2017-03-01,顶分型,顶分型,3452.81,3458.44,3435.1
沪深300,sh000300,2017-03-02,简单下跌,方向,3458.44,3435.1,3427.86
沪深300,sh000300,2017-03-03,底分型,底分型,3435.1,3427.86,3446.48
沪深300,sh000300,2017-03-06,简单上涨,方向,3427.86,3446.48,3453.96
沪深300,sh000300,2017-03-07,涨跌涨,转折,3446.48,3453.96,3448.73
沪深300,sh000300,2017-03-08,顶分型,顶分型,3453.96,3448.73,3426.94
沪深300,sh000300,2017-03-09,底分型,底分型,3448.73,3426.94,3427.89
沪深300,sh000300,2017-03-10,包含关系,包含关系,3426.94,3427.89,3458.1
沪深300,sh000300,2017-03-13,包含关系,包含关系,3427.89,3458.1,3456.69
沪深300,sh000300,2017-03-14,顶分型,顶分型,3458.1,3456.69,3463.64
沪深300,sh000300,2017-03-15,底分型,底分型,3456.69,3463.64,3481.51
沪深300,sh000300,2017-03-16,顶分型,顶分型,3463.64,3481.51,3445.81
沪深300,sh000300,2017-03-17,跌涨跌_诱多,转折,3481.51,3445.81,3449.61
沪深300,sh000300,2017-03-20,底分型,底分型,3445.81,3449.61,3466.35
沪深300,sh000300,2017-03-21,顶分型,顶分型,3449.61,3466.35,3450.05
沪深300,sh000300,2017-03-22,底分型,底分型,3466.35,3450.05,3461.98
沪深300,sh000300,2017-03-23,简单上涨,方向,3450.05,3461.98,3489.6
沪深300,sh000300,2017-03-24,涨跌涨,转折,3461.98,3489.6,3478.04
沪深300,sh000300,2017-03-27,顶分型,顶分型,3489.6,3478.04,3469.81
沪深300,sh000300,2017-03-28,简单下跌,方向,3478.04,3469.81,3465.19
沪深300,sh000300,2017-03-29,包含关系,包含关系,3469.81,3465.19,3436.76
沪深300,sh000300,2017-03-30,底分型,底分型,3465.19,3436.76,3456.05
沪深300,sh000300,2017-03-31,包含关系,包含关系,3436.76,3456.05,3503.89
沪深300,sh000300,2017-04-05,简单上涨,方向,3456.05,3503.89,3514.05
沪深300,sh000300,2017-04-06,简单上涨,方向,3503.89,3514.05,3517.46
沪深300,sh000300,2017-04-07,顶分型,顶分型,3514.05,3517.46,3505.14
沪深300,sh000300,2017-04-10,跌涨跌_诱多,转折,3517.46,3505.14,3517.33
沪深300,sh000300,2017-04-11,底分型,底分型,3505.14,3517.33,3509.44
沪深300,sh000300,2017-04-12,顶分型,顶分型,3517.33,3509.44,3514.57
沪深300,sh000300,2017-04-13,涨跌涨_假突破,转折,3509.44,3514.57,3486.5
沪深300,sh000300,2017-04-14,简单下跌,方向,3514.57,3486.5,3479.94
沪深300,sh000300,2017-04-17,底分型,底分型,3486.5,3479.94,3462.7400000000002
沪深300,sh000300,2017-04-18,顶分型,顶分型,3479.94,3462.7400000000002,3445.88
沪深300,sh000300,2017-04-19,底分型,底分型,3462.7400000000002,3445.88,3461.55
沪深300,sh000300,2017-04-20,简单上涨,方向,3445.88,3461.55,3466.79
沪深300,sh000300,2017-04-21,顶分型,顶分型,3461.55,3466.79,3431.26
沪深300,sh000300,2017-04-24,底分型,底分型,3466.79,3431.26,3440.9700000000003
沪深300,sh000300,2017-04-25,包含关系,包含关系,3431.26,3440.9700000000003,3445.1800000000003
沪深300,sh000300,2017-04-26,顶分型,顶分型,3440.9700000000003,3445.1800000000003,3446.7200000000003
沪深300,sh000300,2017-04-27,底分型,底分型,3445.1800000000003,3446.7200000000003,3439.75
沪深300,sh000300,2017-04-28,包含关系,包含关系,3446.7200000000003,3439.75,3426.58
沪深300,sh000300,2017-05-02,包含关系,包含关系,3439.75,3426.58,3413.13
沪深300,sh000300,2017-05-03,简单下跌,方向,3426.58,3413.13,3404.39
沪深300,sh000300,2017-05-04,简单下跌,方向,3413.13,3404.39,3382.55
沪深300,sh000300,2017-05-05,简单下跌,方向,3404.39,3382.55,3358.81
沪深300,sh000300,2017-05-08,简单下跌,方向,3382.55,3358.81,3352.53
沪深300,sh000300,2017-05-09,底分型,底分型,3358.81,3352.53,3337.7000000000003
沪深300,sh000300,2017-05-10,顶分型,顶分型,3352.53,3337.7000000000003,3356.65
沪深300,sh000300,2017-05-11,底分型,底分型,3337.7000000000003,3356.65,3385.38
沪深300,sh000300,2017-05-12,简单上涨,方向,3356.65,3385.38,3399.19
沪深300,sh000300,2017-05-15,简单上涨,方向,3385.38,3399.19,3428.65
沪深300,sh000300,2017-05-16,包含关系,包含关系,3399.19,3428.65,3409.9700000000003
沪深300,sh000300,2017-05-17,顶分型,顶分型,3428.65,3409.9700000000003,3398.11
沪深300,sh000300,2017-05-18,底分型,底分型,3409.9700000000003,3398.11,3403.85
沪深300,sh000300,2017-05-19,包含关系,包含关系,3398.11,3403.85,3411.2400000000002
沪深300,sh000300,2017-05-22,包含关系,包含关系,3403.85,3411.2400000000002,3424.19
沪深300,sh000300,2017-05-23,顶分型,顶分型,3411.2400000000002,3424.19,3424.17
沪深300,sh000300,2017-05-24,底分型,底分型,3424.19,3424.17,3485.66
沪深300,sh000300,2017-05-25,涨跌涨,转折,3424.17,3485.66,3480.4300000000003
沪深300,sh000300,2017-05-26,跌涨跌_反转,转折,3485.66,3480.4300000000003,3492.88
沪深300,sh000300,2017-05-31,顶分型,顶分型,3480.4300000000003,3492.88,3497.7400000000002
沪深300,sh000300,2017-06-01,包含关系,包含关系,3492.88,3497.7400000000002,3486.51
沪深300,sh000300,2017-06-02,简单下跌,方向,3497.7400000000002,3486.51,3468.75
沪深300,sh000300,2017-06-05,跌涨跌_反转,转折,3486.51,3468.75,3492.88
沪深300,sh000300,2017-06-06,包含关系,包含关系,3468.75,3492.88,3533.87
沪深300,sh000300,2017-06-07,简单上涨,方向,3492.88,3533.87,3560.98
沪深300,sh000300,2017-06-08,简单上涨,方向,3533.87,3560.98,3576.17
沪深300,sh000300,2017-06-09,涨跌涨,转折,3560.98,3576.17,3574.39
沪深300,sh000300,2017-06-12,顶分型,顶分型,3576.17,3574.39,3582.27
沪深300,sh000300,2017-06-13,涨跌涨_假突破,转折,3574.39,3582.27,3535.3
沪深300,sh000300,2017-06-14,简单下跌,方向,3582.27,3535.3,3528.79
沪深300,sh000300,2017-06-15,底分型,底分型,3535.3,3528.79,3518.76
沪深300,sh000300,2017-06-16,包含关系,包含关系,3528.79,3518.76,3553.67
沪深300,sh000300,2017-06-19,涨跌涨,转折,3518.76,3553.67,3546.4900000000002
沪深300,sh000300,2017-06-20,跌涨跌_反转,转折,3553.67,3546.4900000000002,3587.96
沪深300,sh000300,2017-06-21,简单上涨,方向,3546.4900000000002,3587.96,3590.34
沪深300,sh000300,2017-06-22,顶分型,顶分型,3587.96,3590.34,3622.88
沪深300,sh000300,2017-06-23,底分型,底分型,3590.34,3622.88,3668.09
沪深300,sh000300,2017-06-26,简单上涨,方向,3622.88,3668.09,3674.7200000000003
沪深300,sh000300,2017-06-27,顶分型,顶分型,3668.09,3674.7200000000003,3646.17
沪深300,sh000300,2017-06-28,底分型,底分型,3674.7200000000003,3646.17,3668.83
沪深300,sh000300,2017-06-29,包含关系,包含关系,3646.17,3668.83,3666.8
沪深300,sh000300,2017-06-30,顶分型,顶分型,3668.83,3666.8,3650.85
沪深300,sh000300,2017-07-03,简单下跌,方向,3666.8,3650.85,3619.98
沪深300,sh000300,2017-07-04,跌涨跌_反转,转折,3650.85,3619.98,3659.6800000000003
沪深300,sh000300,2017-07-05,包含关系,包含关系,3619.98,3659.6800000000003,3660.1
沪深300,sh000300,2017-07-06,顶分型,顶分型,3659.6800000000003,3660.1,3655.9300000000003
沪深300,sh000300,2017-07-07,包含关系,包含关系,3660.1,3655.9300000000003,3653.69
沪深300,sh000300,2017-07-10,跌涨跌_反转,转折,3655.9300000000003,3653.69,3670.81
沪深300,sh000300,2017-07-11,顶分型,顶分型,3653.69,3670.81,3658.82
沪深300,sh000300,2017-07-12,底分型,底分型,3670.81,3658.82,3686.92
沪深300,sh000300,2017-07-13,包含关系,包含关系,3658.82,3686.92,3703.09
沪深300,sh000300,2017-07-14,涨跌涨_假突破,转折,3686.92,3703.09,3663.56
沪深300,sh000300,2017-07-17,包含关系,包含关系,3703.09,3663.56,3667.1800000000003
沪深300,sh000300,2017-07-18,包含关系,包含关系,3663.56,3667.1800000000003,3729.75
沪深300,sh000300,2017-07-19,简单上涨,方向,3667.1800000000003,3729.75,3747.88
沪深300,sh000300,2017-07-20,涨跌涨_假突破,转折,3729.75,3747.88,3728.6
沪深300,sh000300,2017-07-21,包含关系,包含关系,3747.88,3728.6,3743.4700000000003
沪深300,sh000300,2017-07-24,包含关系,包含关系,3728.6,3743.4700000000003,3719.56
沪深300,sh000300,2017-07-25,简单下跌,方向,3743.4700000000003,3719.56,3705.39
沪深300,sh000300,2017-07-26,跌涨跌_诱多,转折,3719.56,3705.39,3712.19
沪深300,sh000300,2017-07-27,底分型,底分型,3705.39,3712.19,3721.89
沪深300,sh000300,2017-07-28,简单上涨,方向,3712.19,3721.89,3737.87
沪深300,sh000300,2017-07-31,简单上涨,方向,3721.89,3737.87,3770.38
沪深300,sh000300,2017-08-01,涨跌涨,转折,3737.87,3770.38,3760.85
沪深300,sh000300,2017-08-02,顶分型,顶分型,3770.38,3760.85,3727.83
沪深300,sh000300,2017-08-03,简单下跌,方向,3760.85,3727.83,3707.58
